(10, 1, 1, 20, 20);י;ו;ם;י;מ;י;ב;א;ב;ן;ק;ז;ד;ו;ד;ך;ל;מ;ה;ו;(10, 1, 1, 1, 1)
(10, 1, 2, 2, 40);י;ו;ו;ל;ם;ח;י;א;ל;ו;ם;י;ד;ג;ב;ב;ו;ה;ס;כ;(10, 1, 1, 21, 21)
(10, 1, 2, 22, 60);נ;ד;א;ל;ו;ש;ק;ב;י;ו;י;ד;ב;ע;ו;ל;ו;ר;מ;א;(10, 1, 2, 3, 41)
(10, 1, 2, 42, 80);ל;ה;ד;מ;ע;ו;ה;ל;ו;ת;ב;ה;ר;ע;נ;ך;ל;מ;ה;י;(10, 1, 2, 23, 61)
(10, 1, 2, 62, 100);כ;ש;ו;ת;נ;כ;ס;ו;ל;י;ה;ת;ו;ך;ל;מ;ה;י;נ;פ;(10, 1, 2, 43, 81)
(10, 1, 3, 1, 120);ו;ך;ל;מ;ה;י;נ;ד;א;ל;ם;ח;ו;ך;ק;י;ח;ב;ה;ב;(10, 1, 2, 63, 101)
(10, 1, 3, 21, 140);י;ל;ו;ב;ג;ל;כ;ב;ה;פ;י;ה;ר;ע;נ;ו;ש;ק;ב;י;(10, 1, 3, 2, 121)
(10, 1, 3, 41, 160);ו;ש;ה;ג;ש;י;ב;א;ת;א;ו;א;צ;מ;י;ו;ל;א;ר;ש;(10, 1, 3, 22, 141)
(10, 1, 4, 4, 180);ע;נ;ה;ו;ך;ל;מ;ל;ה;ת;א;ו;א;ב;י;ו;ת;י;מ;נ;(10, 1, 3, 42, 161)
(10, 1, 4, 24, 200);כ;ס;ך;ל;מ;ל;י;ה;ת;ו;ד;א;מ;ד;ע;ה;פ;י;ה;ר;(10, 1, 4, 5, 181)
(10, 1, 4, 44, 220);ה;ע;ד;י;א;ל;ך;ל;מ;ה;ו;ו;ה;ת;ר;ש;ת;ו;ת;נ;(10, 1, 4, 25, 201)
(10, 1, 5, 20, 240);מ;א;ל;א;ש;נ;ת;מ;ת;י;ג;ח;ן;ב;ה;י;נ;ד;א;ו;(10, 1, 5, 1, 221)
(10, 1, 5, 40, 260);ר;פ;ו;ב;כ;ר;ו;ל;ש;ע;י;ו;ך;ל;מ;א;י;נ;א;ר;(10, 1, 5, 21, 241)
(10, 1, 5, 60, 280);י;נ;פ;ל;ם;י;צ;ר;ש;י;א;ם;י;ש;מ;ח;ו;ם;י;ש;(10, 1, 5, 41, 261)
