(36, 2, 43, 22, 1980);א;פ;ו;ש;ח;י;נ;ב;א;ח;י;צ;י;נ;ב;ם;י;נ;י;ת;(36, 2, 43, 3, 1961)
(36, 2, 44, 12, 2000);ע;י;ס;י;נ;ב;ס;ר;ק;י;נ;ב;ת;ו;ע;ב;ט;י;נ;ב;(36, 2, 43, 23, 1981)
(36, 2, 45, 11, 2020);ח;י;נ;ב;ה;נ;ב;ל;י;נ;ב;ן;ו;ד;פ;י;נ;ב;א;ה;(36, 2, 44, 13, 2001)
(36, 2, 46, 10, 2040);ש;י;נ;ב;ב;ג;ח;י;נ;ב;ב;ו;ק;ע;י;נ;ב;ה;ב;ג;(36, 2, 45, 12, 2021)
(36, 2, 47, 11, 2060);ח;ג;י;נ;ב;ל;ד;ג;י;נ;ב;ן;נ;ח;י;נ;ב;י;ל;מ;(36, 2, 46, 11, 2041)
(36, 2, 48, 12, 2080);ק;נ;י;נ;ב;ן;י;צ;ר;י;נ;ב;ה;י;א;ר;י;נ;ב;ר;(36, 2, 47, 12, 2061)
(36, 2, 49, 11, 2100);ס;פ;י;נ;ב;א;ז;ע;י;נ;ב;ם;ז;ג;י;נ;ב;א;ד;ו;(36, 2, 48, 13, 2081)
(36, 2, 50, 13, 2120);ו;ע;מ;י;נ;ב;ה;נ;ס;א;י;נ;ב;י;ס;ב;י;נ;ב;ח;(36, 2, 49, 12, 2101)
(36, 2, 51, 8, 2140);ק;ו;ב;ק;ב;י;נ;ב;ם;י;ס;י;פ;נ;י;נ;ב;ם;י;נ;(36, 2, 50, 14, 2121)
(36, 2, 52, 4, 2160);ב;י;נ;ב;ר;ו;ח;ר;ח;י;נ;ב;א;פ;ו;ק;ח;י;נ;ב;(36, 2, 51, 9, 2141)
(36, 2, 53, 1, 2180);ב;א;ש;ר;ח;י;נ;ב;א;ד;י;ח;מ;י;נ;ב;ת;ו;ל;צ;(36, 2, 52, 5, 2161)
(36, 2, 53, 21, 2200);מ;ת;י;נ;ב;א;ר;ס;י;ס;י;נ;ב;ס;ו;ק;ר;ב;י;נ;(36, 2, 53, 2, 2181)
(36, 2, 55, 4, 2220);ע;י;נ;ב;א;פ;י;ט;ח;י;נ;ב;ח;י;צ;נ;י;נ;ב;ח;(36, 2, 53, 22, 2201)
(36, 2, 55, 24, 2240);ר;פ;ס;ה;י;נ;ב;י;ט;ס;י;נ;ב;ה;מ;ל;ש;י;ד;ב;(36, 2, 55, 5, 2221)
(36, 2, 56, 11, 2260);ד;י;נ;ב;ה;ל;ע;י;י;נ;ב;א;ד;ו;ר;פ;י;נ;ב;ת;(36, 2, 55, 25, 2241)
(36, 2, 57, 10, 2280);נ;ב;ה;י;ט;פ;ש;י;נ;ב;ל;ד;ג;י;נ;ב;ן;ו;ק;ר;(36, 2, 56, 12, 2261)
(36, 2, 57, 30, 2300);נ;ב;ם;י;י;ב;צ;ה;ת;ר;כ;פ;י;נ;ב;ל;י;ט;ח;י;(36, 2, 57, 11, 2281)
(36, 2, 58, 16, 2320);ד;ב;ע;י;נ;ב;ו;ם;י;נ;י;ת;נ;ה;ל;כ;י;מ;א;י;(36, 2, 57, 31, 2301)
(36, 2, 58, 36, 2340);נ;ש;ו;ם;י;ע;ש;ת;ת;ו;א;מ;ש;ל;ש;ה;מ;ל;ש;י;(36, 2, 58, 17, 2321)
(36, 2, 59, 18, 2360);ח;ל;ת;ח;ל;מ;ל;ת;מ;ם;י;ל;ע;ה;ה;ל;א;ו;ם;י;(36, 2, 58, 37, 2341)
(36, 2, 59, 38, 2380);ו;ל;כ;י;א;ל;ו;ר;מ;א;ן;ד;א;ב;ו;ר;כ;א;ש;ר;(36, 2, 59, 19, 2361)
(36, 2, 59, 58, 2400);ם;א;ם;ע;ר;ז;ו;ם;ת;ו;ב;א;ת;י;ב;ד;י;ג;ה;ל;(36, 2, 59, 39, 2381)
(36, 2, 60, 12, 2420);ו;ט;י;נ;ב;ה;י;ל;ד;י;נ;ב;ם;ה;ל;א;ר;ש;י;מ;(36, 2, 59, 59, 2401)
(36, 2, 60, 32, 2440);ש;מ;ח;ת;ו;א;מ;ש;ש;א;ד;ו;ק;נ;י;נ;ב;ה;י;ב;(36, 2, 60, 13, 2421)
(36, 2, 61, 13, 2460);נ;ב;ם;י;נ;ה;כ;ה;י;נ;ב;מ;ו;ם;י;נ;ש;ו;ם;י;(36, 2, 60, 33, 2441)
(36, 2, 61, 33, 2480);י;ל;ז;ר;ב;י;נ;ב;ץ;ו;ק;ה;י;נ;ב;ה;י;ב;ח;י;(36, 2, 61, 14, 2461)
(36, 2, 61, 53, 2500);ע;ל;ג;ה;י;ל;ז;ר;ב;ת;ו;נ;ב;מ;ח;ק;ל;ר;ש;א;(36, 2, 61, 34, 2481)
(36, 2, 62, 5, 2520);ק;ב;ה;ל;א;ם;מ;ש;ל;ע;א;ר;ק;י;ו;ה;ש;א;י;ד;(36, 2, 61, 54, 2501)
(36, 2, 62, 25, 2540);צ;מ;נ;א;ל;ו;ם;י;ש;ח;י;ת;מ;ה;ם;ב;ת;כ;ו;ש;(36, 2, 62, 6, 2521)
(36, 2, 63, 5, 2560);ר;מ;א;י;ו;ה;נ;ה;כ;ה;ן;מ;ו;ל;א;ג;י;ו;ו;א;(36, 2, 62, 26, 2541)
(36, 2, 63, 25, 2580);מ;ו;ל;כ;א;י;א;ל;ר;ש;א;ם;ה;ל;א;ת;ש;ר;ת;ה;(36, 2, 63, 6, 2561)
(36, 2, 63, 45, 2600);ו;א;ל;ן;ה;כ;ד;מ;ע;ד;ע;ם;י;ש;ד;ק;ה;ש;ד;ק;(36, 2, 63, 26, 2581)
(36, 2, 64, 11, 2620);א;ד;ח;א;כ;ל;ה;ק;ה;ל;כ;ם;י;מ;ת;ל;ו;ם;י;ר;(36, 2, 63, 46, 2601)
(36, 2, 64, 31, 2640);ש;ת;ו;א;מ;ש;ל;ש;ם;י;פ;ל;א;א;ו;ב;ר;ע;ב;ר;(36, 2, 64, 12, 2621)
(36, 2, 65, 17, 2660);ה;י;ת;ה;מ;א;ו;ם;ה;י;ד;ב;ע;ד;ב;ל;מ;ם;י;ש;(36, 2, 64, 32, 2641)
(36, 2, 65, 37, 2680);ת;ו;א;מ;ש;ל;ש;ם;י;פ;ל;א;ת;ע;ב;ש;ה;ל;א;ם;(36, 2, 65, 18, 2661)
(36, 2, 65, 57, 2700);ם;י;ר;ר;ש;מ;ם;ה;ל;ו;ה;ע;ב;ש;ו;ם;י;ש;ל;ש;(36, 2, 65, 38, 2681)
(36, 2, 66, 8, 2720);ב;ש;ם;ה;י;ס;ו;ס;ם;י;ת;א;מ;ת;ו;ר;ר;ש;מ;ו;(36, 2, 65, 58, 2701)
(36, 2, 66, 28, 2740);ם;ה;י;ד;ר;פ;ה;ש;ש;ו;ם;י;ש;ל;ש;ת;ו;א;מ;ע;(36, 2, 66, 9, 2721)
(36, 2, 67, 4, 2760);י;ל;מ;ג;ה;ש;מ;ח;ו;ם;י;ע;ב;ר;א;ם;י;ת;א;מ;(36, 2, 66, 29, 2741)
(36, 2, 67, 24, 2780);ה;ש;מ;ח;ו;ם;י;ש;ל;ש;ת;ו;א;מ;ע;ב;ר;א;ם;ה;(36, 2, 67, 5, 2761)
(36, 2, 67, 44, 2800);ת;ו;א;מ;ע;ב;ש;ם;י;פ;ל;א;ת;ש;ש;ם;י;ר;מ;ח;(36, 2, 67, 25, 2781)
(36, 2, 68, 14, 2820);ו;ב;ב;ת;ו;ב;א;ה;י;ש;א;ר;מ;ו;ם;י;ר;ש;ע;ו;(36, 2, 67, 45, 2801)
(36, 2, 68, 34, 2840);ם;ל;ש;ו;ר;י;ב;ר;ש;א;ה;ו;ה;י;ת;י;ב;ל;ם;א;(36, 2, 68, 15, 2821)
(36, 2, 68, 54, 2860);מ;ע;ה;ל;ם;י;ה;ל;א;ה;ת;י;ב;ל;ו;ב;ד;נ;ת;ה;(36, 2, 68, 35, 2841)
(36, 2, 69, 10, 2880);א;ל;ו;נ;ת;נ;ם;ח;כ;כ;ו;נ;ו;כ;מ;ל;ע;ו;ד;י;(36, 2, 68, 55, 2861)
(36, 2, 69, 30, 2900);ם;י;נ;ו;מ;כ;ר;ד;ב;ה;ז;ה;כ;א;ל;מ;ה;ר;צ;ו;(36, 2, 69, 11, 2881)
(36, 2, 69, 50, 2920);ח;ם;י;נ;מ;ף;ס;כ;ו;ף;ל;א;ו;ת;ו;א;ב;ר;ש;ש;(36, 2, 69, 31, 2901)
(36, 2, 69, 70, 2940);א;מ;ם;י;נ;ה;כ;ת;נ;ת;כ;ו;ם;י;פ;ל;א;ת;ש;מ;(36, 2, 69, 51, 2921)
(36, 2, 70, 19, 2960);מ;ו;ם;י;ו;ל;ה;ו;ם;י;נ;ה;כ;ה;ו;ב;ש;י;ו;ה;(36, 2, 69, 71, 2941)
(36, 2, 70, 39, 2980);ם;י;ר;ע;ו;ש;ה;ו;ם;י;ר;ר;ש;מ;ה;ו;ם;ע;ה;ן;(36, 2, 70, 20, 2961)
(36, 2, 70, 59, 3000);ר;ש;י;ל;כ;ו;ם;ה;י;ר;ע;ב;ם;י;נ;י;ת;נ;ה;ו;(36, 2, 70, 40, 2981)
(36, 3, 1, 12, 3020);י;ב;ש;ה;ש;ד;ח;ה;ע;ג;י;ו;ם;ה;י;ר;ע;ב;ל;א;(36, 2, 70, 60, 3001)
(36, 3, 1, 32, 3040);ס;א;י;ו;ם;י;ר;ע;ב;ל;א;ר;ש;י;י;נ;ב;ו;י;ע;(36, 3, 1, 13, 3021)
(36, 3, 1, 52, 3060);ם;ל;ש;ו;ר;י;ל;א;ד;ח;א;ש;י;א;כ;ם;ע;ה;ו;פ;(36, 3, 1, 33, 3041)
(36, 3, 2, 20, 3080);ו;י;ח;א;ו;ק;ד;צ;ו;י;ן;ב;ע;ו;ש;י;ם;ק;י;ו;(36, 3, 2, 1, 3061)
(36, 3, 2, 40, 3100);א;י;ת;ל;א;ש;ן;ב;ל;ב;ב;ר;ז;ו;ם;י;נ;ה;כ;ה;(36, 3, 2, 21, 3081)
(36, 3, 2, 60, 3120);ה;ל;א;ח;ב;ז;מ;ת;א;ו;נ;ב;י;ו;ו;י;ח;א;ו;ל;(36, 3, 2, 41, 3101)
(36, 3, 2, 80, 3140);ת;ו;ל;ע;ו;י;ל;ע;ת;ו;ל;ע;ה;ל;ל;א;ר;ש;י;י;(36, 3, 2, 61, 3121)
(36, 3, 2, 100, 3160);ה;ל;א;ה;ש;י;א;ה;ש;מ;ת;ר;ו;ת;ב;ב;ו;ת;כ;כ;(36, 3, 2, 81, 3141)
